,Class,Top word coefs 0,Top word coefs 1,Top word coefs 10,Top word coefs 11,Top word coefs 12,Top word coefs 13,Top word coefs 14,Top word coefs 15,Top word coefs 2,Top word coefs 3,Top word coefs 4,Top word coefs 5,Top word coefs 6,Top word coefs 7,Top word coefs 8,Top word coefs 9,Top words 0,Top words 1,Top words 10,Top words 11,Top words 12,Top words 13,Top words 14,Top words 15,Top words 2,Top words 3,Top words 4,Top words 5,Top words 6,Top words 7,Top words 8,Top words 9
10,ELECSD,0.009216444975016305,0.013031566812537197,,,,,,,0.01192489568424709,,,,,,,,media,aids,,,,,,,suspected,,,,,,,
11,ELECSD,0.009447599634250008,0.013128241660869242,,,,,,,0.012470301204328963,,,,,,,,national council,poor,,,,,,,years,,,,,,,
12,ELECSD,0.009516491702446046,0.014484015797384805,,,,,,,0.013057382163970982,,,,,,,,rebels,parties,,,,,,,fair elections,,,,,,,
13,ELECSD,0.01032638927308018,0.0146963395906956,,,,,,,0.013883641536599677,,,,,,,,death,person,,,,,,,taken,,,,,,,
14,ELECSD,0.010464313096415191,0.014717494610571648,,,,,,,0.015159217954810527,,,,,,,,students,observers,,,,,,,education,,,,,,,
15,ELECSD,0.011362887361379831,0.015731605763719705,,,,,,,0.015980179193408064,,,,,,,,coup,irregularities,,,,,,,san,,,,,,,
16,ELECSD,0.01153016311826889,0.016405261517140647,,,,,,,0.015986745280176577,,,,,,,,center,allows,,,,,,,coalition,,,,,,,
17,ELECSD,0.01191714127699452,0.01647704400749062,,,,,,,0.018110899081594436,,,,,,,,political,voters,,,,,,,free fair,,,,,,,
18,ELECSD,0.012848955866724672,0.01681757587621222,,,,,,,0.020956483084984122,,,,,,,,king,radio,,,,,,,fair,,,,,,,
19,ELECSD,0.0142899112757729,0.018006161637260158,,,,,,,0.022165197719982578,,,,,,,,detained,village,,,,,,,section,,,,,,,
0,WORKER,0.010606671125917753,0.01343219192848324,,,,,,,0.012551309714300069,,,,,,,,reported,ages,,,,,,,freely,,,,,,,
1,WORKER,0.010686603333566724,0.013513635997959262,,,,,,,0.012704278355240031,,,,,,,,mechanisms,declared,,,,,,,business,,,,,,,
2,WORKER,0.010686644396727831,0.013657479324270359,,,,,,,0.012883244418402176,,,,,,,,fgm,abuse,,,,,,,time,,,,,,,
3,WORKER,0.01070364741615289,0.013875286348164694,,,,,,,0.012956063640651619,,,,,,,,plant,routinely,,,,,,,receive,,,,,,,
4,WORKER,0.010842634069266194,0.013932066450860757,,,,,,,0.012998695192739234,,,,,,,,began,lgbt,,,,,,,ltte,,,,,,,
5,WORKER,0.01105250000370215,0.014200733753432424,,,,,,,0.013014962581896938,,,,,,,,registered,employment,,,,,,,men,,,,,,,
6,WORKER,0.011079356000437333,0.014239735358505418,,,,,,,0.013370899853553784,,,,,,,,provide,ngo,,,,,,,minorities,,,,,,,
7,WORKER,0.01118126921040774,0.014289458606322554,,,,,,,0.013830506225724504,,,,,,,,women children,basic,,,,,,,forms,,,,,,,
8,WORKER,0.011282647674617377,0.014815776663107868,,,,,,,0.01404984682500994,,,,,,,,existed,woman,,,,,,,asylum,,,,,,,
9,WORKER,0.01132965265246542,0.014996698287511627,,,,,,,0.01405782024373211,,,,,,,,treatment,pretrial,,,,,,,sami,,,,,,,
10,WORKER,0.011431127025111362,0.015467267111876445,,,,,,,0.014209412216209433,,,,,,,,ilo,decision,,,,,,,fono,,,,,,,
11,WORKER,0.011548493001143042,0.016351817413706737,,,,,,,0.014501342597497814,,,,,,,,school,schools,,,,,,,rights,,,,,,,
12,WORKER,0.011636835909256207,0.016453928282537094,,,,,,,0.014784300890913978,,,,,,,,held,ministry,,,,,,,work,,,,,,,
13,WORKER,0.012062315601246851,0.01701158917094423,,,,,,,0.01699095458819698,,,,,,,,form,mistreatment,,,,,,,citizenship,,,,,,,
14,WORKER,0.012617826107165412,0.01774949225787183,,,,,,,0.017240698107883815,,,,,,,,persons disabilities,offenders,,,,,,,public,,,,,,,
15,WORKER,0.01274313183490454,0.018106667165472764,,,,,,,0.017338467041204564,,,,,,,,refugees,racial,,,,,,,october,,,,,,,
16,WORKER,0.013586689303037535,0.018997009020936047,,,,,,,0.01749754157850068,,,,,,,,prc,limited,,,,,,,daily,,,,,,,
17,WORKER,0.013630749961469608,0.019320533570410164,,,,,,,0.017701948491639703,,,,,,,,female,legislative,,,,,,,reported year,,,,,,,
18,WORKER,0.014093937833233722,0.0193927814786549,,,,,,,0.01806198035291757,,,,,,,,judges,reports,,,,,,,care,,,,,,,
19,WORKER,0.018521269692132112,0.019473549840776913,,,,,,,0.01956710990144592,,,,,,,,foreign,press,,,,,,,independent,,,,,,,
0,WOPOL,0.005139336727419827,0.010574953592082026,,,,,,,0.012678939381012175,0.010725021648352344,,,,,,,appeal,family,,,,,,,minorities,supreme court,,,,,,
1,WOPOL,0.005206883388355848,0.01071505388000986,,,,,,,0.012749603636597006,0.011101314763428826,,,,,,,brethren church,terms,,,,,,,authorities generally,regarding,,,,,,
2,WOPOL,0.005208353029177631,0.010758242875317797,,,,,,,0.013019140066425086,0.01131119659767581,,,,,,,islamic,sentenced,,,,,,,provided,required,,,,,,
3,WOPOL,0.00524366444425433,0.010901099405491265,,,,,,,0.013032732401751165,0.01141306202188253,,,,,,,rape,compulsory,,,,,,,participated,supreme,,,,,,
4,WOPOL,0.005281475113016482,0.011071761827649474,,,,,,,0.013348332520030447,0.011528828026160561,,,,,,,women,resources,,,,,,,arrest,asylum,,,,,,
5,WOPOL,0.0053440253069718825,0.011466937722495652,,,,,,,0.013494675532069868,0.011569871975270462,,,,,,,foreign workers,convicted,,,,,,,romani,peaceful,,,,,,
6,WOPOL,0.005366116730975083,0.011811371109688997,,,,,,,0.01350201599973926,0.01211274559396411,,,,,,,areas,generally respects,,,,,,,catholic,men,,,,,,
7,WOPOL,0.005460685238816924,0.011825708641917686,,,,,,,0.013567176451901529,0.012304573280904379,,,,,,,political,nhrc,,,,,,,provision,line,,,,,,
8,WOPOL,0.0056882378529754425,0.01222497443651349,,,,,,,0.013849463625300729,0.012344489250080453,,,,,,,pending,society,,,,,,,excessive,province,,,,,,
9,WOPOL,0.005807397534237034,0.01230693322402416,,,,,,,0.013868954779799544,0.012442725493502043,,,,,,,labor,restrictions,,,,,,,property,trafficking,,,,,,
10,WOPOL,0.005868211728159502,0.012335913003178078,,,,,,,0.014168855006003163,0.012787641940923564,,,,,,,boziz,development,,,,,,,forced labor,social,,,,,,
11,WOPOL,0.005987439783701332,0.012966073417611763,,,,,,,0.01431205016765292,0.012828745727133684,,,,,,,brunei,specific,,,,,,,thousand,claimed,,,,,,
12,WOPOL,0.006161238675821786,0.012989216875799061,,,,,,,0.014636049850682781,0.01307264514687783,,,,,,,non,owned,,,,,,,program,report,,,,,,
13,WOPOL,0.006501034122628467,0.013242994842688859,,,,,,,0.014653290136968308,0.013161576172903844,,,,,,,months,years imprisonment,,,,,,,old,hot line,,,,,,
14,WOPOL,0.006518456040699184,0.013627299035395677,,,,,,,0.016452133341968638,0.013192172580664003,,,,,,,workers,freedom,,,,,,,limited,origin,,,,,,
15,WOPOL,0.0072194626419836375,0.014131100470602407,,,,,,,0.017391146912631418,0.014041847084325427,,,,,,,church,imprisonment,,,,,,,prohibit,hot,,,,,,
16,WOPOL,0.0074359061081904505,0.014773667938796526,,,,,,,0.017555883464788445,0.014586079593130909,,,,,,,constitution law,bhutanese,,,,,,,education,maori,,,,,,
17,WOPOL,0.008047745215079375,0.016011134363771187,,,,,,,0.0184740743869003,0.014677953085418072,,,,,,,council,judiciary,,,,,,,legal,constitution law,,,,,,
18,WOPOL,0.008842089558797412,0.01702003490195281,,,,,,,0.018493910708440607,0.01591530411443956,,,,,,,religious,woman,,,,,,,act,increase,,,,,,
19,WOPOL,0.011945931558050609,0.017915061204440547,,,,,,,0.019191593395308737,0.01712366899319589,,,,,,,citizens,union,,,,,,,official,sami,,,,,,
0,WECON,0.007869632169124315,0.012751543147006378,,,,,,,0.013424913064411485,0.011282456115747791,,,,,,,providing,does,,,,,,,weeks,authorities,,,,,,
1,WECON,0.007890228717204795,0.01289346556851535,,,,,,,0.013475100708330193,0.011294135511690229,,,,,,,pay,civil,,,,,,,food,citizens,,,,,,
2,WECON,0.00790417113944231,0.01297443751189542,,,,,,,0.013614820122473186,0.011347495995726344,,,,,,,emir,fired,,,,,,,convention,hiv,,,,,,
3,WECON,0.00792993863905984,0.012994153645009675,,,,,,,0.014036602444891447,0.011486819195809924,,,,,,,taking,problem,,,,,,,concluded,united,,,,,,
4,WECON,0.008037041345104546,0.013286738675631135,,,,,,,0.014495174610380333,0.01156909793570031,,,,,,,rape,lower,,,,,,,affairs,care,,,,,,
5,WECON,0.008076073910745942,0.013448070195060547,,,,,,,0.014576656650019545,0.011630926625995446,,,,,,,protection,failed,,,,,,,standards,torture,,,,,,
6,WECON,0.008240159785944084,0.01386890182041601,,,,,,,0.014677057711090477,0.011634057399249399,,,,,,,did,freedom,,,,,,,chuuk,judge,,,,,,
7,WECON,0.008307131125680529,0.013895847428391762,,,,,,,0.014810066963111485,0.011694520224669297,,,,,,,september,events,,,,,,,racial,access,,,,,,
8,WECON,0.008623260640594049,0.014190994739017426,,,,,,,0.015020174316221878,0.012187396243973981,,,,,,,areas,did,,,,,,,private,return,,,,,,
9,WECON,0.00864683911159565,0.014366933527072748,,,,,,,0.015030421891669981,0.012382959270701304,,,,,,,male,bail,,,,,,,world,committee,,,,,,
10,WECON,0.008772259616853845,0.014500291672212897,,,,,,,0.015386160027429485,0.01268225996049776,,,,,,,outer islands,prohibit,,,,,,,independent,xcd,,,,,,
11,WECON,0.008960045143276994,0.014571415887261761,,,,,,,0.01613898034064551,0.012716433813559313,,,,,,,francs approximately,centers,,,,,,,health,number,,,,,,
12,WECON,0.009032513356181477,0.014694185270264512,,,,,,,0.016311461380323616,0.013042733071646278,,,,,,,deaths,registered,,,,,,,interior,law prohibits,,,,,,
13,WECON,0.009055381679644071,0.015135131901592241,,,,,,,0.016589529009900437,0.013082831124334733,,,,,,,outer,association,,,,,,,ec,social,,,,,,
14,WECON,0.009254933997499661,0.015207713974866026,,,,,,,0.016644577474847207,0.013083941321821696,,,,,,,birth,statistics,,,,,,,worked,period,,,,,,
15,WECON,0.009561058831960576,0.016165453541972078,,,,,,,0.017562278276090085,0.01315750627897032,,,,,,,prisons,discrimination women,,,,,,,complaints,construction,,,,,,
16,WECON,0.009759865396390045,0.017151374584451644,,,,,,,0.017998029281597057,0.013223935392094835,,,,,,,occurred,limited,,,,,,,sector,additional,,,,,,
17,WECON,0.00991740887649941,0.017380615759689053,,,,,,,0.01895679976528726,0.013946317648329206,,,,,,,arrested,free,,,,,,,leave,illegal,,,,,,
18,WECON,0.011498646390374756,0.019322825725215514,,,,,,,0.01944279929633999,0.01437096982490607,,,,,,,traditional,chairman,,,,,,,prime minister,persons,,,,,,
19,WECON,0.012242061826125014,0.023735025741573483,,,,,,,0.0197561517385851,0.016031445572089246,,,,,,,religious,authority,,,,,,,prime,prisoners,,,,,,
0,INJUD,0.008876118288583413,0.010313931788267878,,,,,,,0.008541367635526464,,,,,,,,sharia,nhrc,,,,,,,respected,,,,,,,
1,INJUD,0.009007083496744402,0.010575854330654288,,,,,,,0.008654693493407384,,,,,,,,held,suspected,,,,,,,employment,,,,,,,
2,INJUD,0.009060982092136969,0.010649134046513135,,,,,,,0.008753644282797025,,,,,,,,proposed,national,,,,,,,assistance,,,,,,,
3,INJUD,0.009206135323834214,0.010672713978411396,,,,,,,0.0089126453666591,,,,,,,,members,control,,,,,,,receive,,,,,,,
4,INJUD,0.009336827414231263,0.010688977143597839,,,,,,,0.00932263194615609,,,,,,,,transitional government,taken,,,,,,,generally respected,,,,,,,
5,INJUD,0.009389384786389033,0.010857931032539915,,,,,,,0.009448939537820486,,,,,,,,disciplinary,party,,,,,,,august,,,,,,,
6,INJUD,0.00941427491860679,0.010858864785146659,,,,,,,0.00961206960555302,,,,,,,,transitional,latvian,,,,,,,established,,,,,,,
7,INJUD,0.009488800326425155,0.011011713105182962,,,,,,,0.009736152031499539,,,,,,,,executive,moheli,,,,,,,effective,,,,,,,
8,INJUD,0.009515727134574624,0.011098934069210132,,,,,,,0.009739713305597485,,,,,,,,according,respected right,,,,,,,prostitution,,,,,,,
9,INJUD,0.009566325506895063,0.011125583589129512,,,,,,,0.010824901856344724,,,,,,,,approved,ilo,,,,,,,individual,,,,,,,
10,INJUD,0.009804948768753886,0.011148248536450609,,,,,,,0.011042460518520154,,,,,,,,states,snp,,,,,,,hiv,,,,,,,
11,INJUD,0.010065550113268963,0.01131606536619377,,,,,,,0.01127122881085824,,,,,,,,allows,april,,,,,,,refugee,,,,,,,
12,INJUD,0.010100174308356791,0.011458582126318805,,,,,,,0.011284765077123813,,,,,,,,drug,influence,,,,,,,unions,,,,,,,
13,INJUD,0.010384920076202462,0.011470659290976255,,,,,,,0.011677340036790579,,,,,,,,worked,problems,,,,,,,status,,,,,,,
14,INJUD,0.010559756575171159,0.011476616750802833,,,,,,,0.011709432512628968,,,,,,,,child trafficking,occurred,,,,,,,following,,,,,,,
15,INJUD,0.01069462157743544,0.011532214882015482,,,,,,,0.011748798833065054,,,,,,,,developments,rights abuses,,,,,,,public,,,,,,,
16,INJUD,0.011944564445454619,0.012082608207601615,,,,,,,0.01379060555349814,,,,,,,,judges,assault,,,,,,,charges,,,,,,,
17,INJUD,0.01199947682624401,0.012690871393276102,,,,,,,0.013975480498454679,,,,,,,,released,people,,,,,,,thousand,,,,,,,
18,INJUD,0.012993760641670899,0.01460054627124424,,,,,,,0.014410277260049785,,,,,,,,justice,marriage,,,,,,,effectively,,,,,,,
19,INJUD,0.017774320916150894,0.016185871852220788,,,,,,,0.015816465956203445,,,,,,,,corruption,center,,,,,,,government generally,,,,,,,
0,PHYSINT,0.004149509897400749,0.005083561193564439,,,,,,,0.006305299416499308,0.00736394632142506,0.008330175144925218,0.009447646986954513,0.012799296071139145,0.014136140592787227,0.010788789805506849,,female,security,,,,,,,particularly,facility,civil,awaiting,beat,chuuk,corruption,
1,PHYSINT,0.004169844046935785,0.005084084598489297,,,,,,,0.006356211411478023,0.007401559380485293,0.008380162889688746,0.00960596790368384,0.013172450025050774,0.014185875982989895,0.01150032180476628,,taiwan,violence,,,,,,,religious,fgm,land,facility,judge,equality,judiciary,
2,PHYSINT,0.004314339135887591,0.005163660068093491,,,,,,,0.006482089475600229,0.007511644422947668,0.00838160953084258,0.009656709566871782,0.013262621409699266,0.014401053538672364,0.01153145632756923,,areas,center,,,,,,,strike,refugees,hour,denied,schools,report,years,
3,PHYSINT,0.004373703316143261,0.00518371245397386,,,,,,,0.0064851768552367985,0.007536269547865173,0.008534740645515114,0.009745871798751434,0.013359730676349196,0.014408639231818801,0.011601630334997948,,authorities,required,,,,,,,individuals,appealed,hrc,moj,abused,line,association,
4,PHYSINT,0.0043797753629874255,0.005280434009903903,,,,,,,0.006543999996014179,0.007706917549899869,0.008730588647539759,0.009955298327696418,0.013379249811692591,0.014623308504760289,0.011705175537450955,,th,resulted,,,,,,,believed,required,incidents,bacar,sectors,trade,workers,
5,PHYSINT,0.00486599740136196,0.005500807140197472,,,,,,,0.006545499301105147,0.007965123205628555,0.008787852622585104,0.009989075696625863,0.01340460294777734,0.01478837544556622,0.011719212924915966,,death,act,,,,,,,group,unlike,approved,journalists,local,conducted,work,
6,PHYSINT,0.005023629702649755,0.005892400395241364,,,,,,,0.006552309499630856,0.008030164027830276,0.008825549545082953,0.010043843084206557,0.013507889943476644,0.014928413572596437,0.01227402922176078,,issued,district,,,,,,,militia,code,did,electoral,legislation,benefits,employed prison,
7,PHYSINT,0.005025539336853039,0.006020697920380025,,,,,,,0.00664558212213377,0.008278271187838686,0.008830044895011283,0.010320427459165256,0.0144461034307723,0.015093496615319085,0.01262733275563299,,international,lurd,,,,,,,arrested,hold,exploitation,permit,ngo,action,officials employed,
8,PHYSINT,0.0050387704500127585,0.006296225279033056,,,,,,,0.006694900167138572,0.008361443547282773,0.009029168281603212,0.010441824242587343,0.014627790371753555,0.015480783207576095,0.01266069217928956,,detention,section,,,,,,,party,officials,process,based,various,refused,year,
9,PHYSINT,0.005057930461764775,0.0065403801356037445,,,,,,,0.00675020241978345,0.008503718688460019,0.009107318672040822,0.01046114903971584,0.014774335875949422,0.015525576793477821,0.012695818414919855,,laws,indicated,,,,,,,use,rpa,early,children,charges,radio,opposition,
10,PHYSINT,0.005177718439261924,0.006601017848394661,,,,,,,0.006774557932531704,0.008875868524744908,0.009122270157552093,0.010633036903848207,0.01483812213312587,0.01580748680220364,0.014078996533663032,,korea,security forces,,,,,,,seleka,citizen,killing,market,days,passed,elected,
11,PHYSINT,0.00553503582281289,0.006643390966144086,,,,,,,0.007427051633292492,0.00896153476144552,0.009463272792541763,0.010639367917179208,0.015123794351931783,0.0160101931544471,0.014730554253951087,,coi,sentenced,,,,,,,january,accused,convicted,parties,fined,press,required,
12,PHYSINT,0.00593822402371701,0.006721785894199083,,,,,,,0.007437651188151925,0.009274421594709892,0.009701797274772559,0.010642146536988435,0.015422568296120858,0.01630757669265552,0.01478699645208499,,widespread,july,,,,,,,young,members,al,members,new,provisions,asylum,
13,PHYSINT,0.006144955906103835,0.0069473545790535406,,,,,,,0.008045953011471986,0.009537958531191213,0.009702639540664517,0.01065765724326279,0.01560998383852965,0.016383700904465847,0.015028901838336136,,officer,reports indicated,,,,,,,torture,hrw,television,programs,unhcr,sector,officials,
14,PHYSINT,0.0062023671130230105,0.007000013499277339,,,,,,,0.008049577497686377,0.009800415989639943,0.009998604281864245,0.011277655097690542,0.016172533745632045,0.016417479603366772,0.01577069306388052,,according,used,,,,,,,suspected,transitional governments,sexual exploitation,receive,dismissed,problems,august,
15,PHYSINT,0.006209717099565137,0.007156528903163567,,,,,,,0.00832706791665796,0.009924053323966888,0.010041106205519313,0.01138575689360174,0.016481609380033048,0.016790926464729492,0.016265209826734274,,old,estimated,,,,,,,percent,connection,political,sections,officers,force,individual,
16,PHYSINT,0.006713761250864399,0.007447893424640385,,,,,,,0.008420812986062681,0.010342590595577574,0.010785079466317413,0.011496505487996427,0.01819505940663592,0.01833242328263885,0.01631976283045749,,north,killings,,,,,,,june,governments,end government,arrest,allow,special,employed,
17,PHYSINT,0.00782727683975648,0.007588590004011055,,,,,,,0.00854641392185783,0.010945890874921996,0.012095467237073628,0.011883442880226549,0.01856873823868146,0.01836763110470364,0.01661123595929532,,maoists,centers,,,,,,,ruling,detained,hiv,anjouan,legal,house,reports government,
18,PHYSINT,0.008778936130416486,0.008077254552956218,,,,,,,0.008606437208559154,0.011254967066841783,0.012368904637583323,0.01746443778101427,0.02127708735753209,0.01865512453304062,0.01757550144334541,,activists,local,,,,,,,february,killing,new constitution,august,available,reports police,age,
19,PHYSINT,0.009737887946778549,0.0082581867311823,,,,,,,0.00910765084022126,0.011546279279687523,0.01698858826426455,0.01974210015154239,0.02434796174206175,0.01901171782000595,0.01796611174203718,,killed,groups,,,,,,,april,previous year,allowed,protest,man,percent,provides,
0,NEW_EMPINX,0.0013407140523730204,0.0038767113385983743,0.008044333723491724,0.011976986592013149,0.013320737226689616,0.01458255115094391,0.015559025522766905,0.011685871052660989,0.004650099111206049,0.004964062544845398,0.0063624657589322784,0.006852481482372521,0.007929820439063314,0.007221981210176584,0.006871717725868737,0.007788526462320332,conflict,north,president,monegasque,experienced,suspects,crime,percent,result,international,reported cases,ngos,work,regional,responsible,having
1,NEW_EMPINX,0.0013595955759993618,0.003955082946272875,0.008235111713912936,0.012126283596812162,0.013352110760488927,0.014685201310136335,0.015794950645903087,0.01173537679492557,0.004667430584842414,0.0050757290180129385,0.006412102716440458,0.007010109277482948,0.007938079732933423,0.007231744389659576,0.006980743331194598,0.007824510427760332,year end,reportedly,permit,candidate,schools,mechanisms,free,population,independent,credible,hold,seleka,forced,governments,cases,problems
2,NEW_EMPINX,0.001432984329780433,0.003964889012355616,0.008404847188092663,0.012321889231124343,0.01342062866424477,0.014826302593548803,0.01610627786737926,0.011825507575313327,0.0047248370307054885,0.005140174291037965,0.006501278466629682,0.007163231411813227,0.007948354815861165,0.007233695115922152,0.007001512270639013,0.008036018061072205,qadhafi,citizen,year government,mistreatment,party,provide,age,year reports,including,used,indian,king,action,processing,january,parliament
3,NEW_EMPINX,0.0014337000546574394,0.004049010284156862,0.008444283042372616,0.012404421736470828,0.013483913339763723,0.01500974387234948,0.016754094294645697,0.012178046452810693,0.004756855598365983,0.005168029319924771,0.006727323172089668,0.007290821467048247,0.008062437506581123,0.007271996993929801,0.007210038192129679,0.008114421845054485,transitional government,border,parents,prisons,year law,president,june,facilities,governments,example,non,april,following,decision,armed,broadcast
4,NEW_EMPINX,0.0014766044610694056,0.004056515099135556,0.008455531163769554,0.012414229323367401,0.013678429499180597,0.0150738739565628,0.017488004312112244,0.012243285371071742,0.004906877842253516,0.005307433932122506,0.006855673286343795,0.007314540723566598,0.008086016824984792,0.007302259017415411,0.0072890374497378745,0.008148534386243857,seleka anti,events,child,forces,large,access,health,education,official,case,later,related,president,center,men,coup
5,NEW_EMPINX,0.0014770091030609123,0.004219044012486314,0.008622989701643106,0.012470921985208348,0.013779884671586556,0.015370880604180091,0.017682249503207344,0.012327867398358996,0.005029341981417779,0.005313214108357779,0.00685621477509557,0.00736029459817239,0.008112895148663733,0.007304924166693065,0.007395558116148251,0.008207989114996095,operation,authorities,journalist,officers,assistance,gender,number,forces,restricted,noted,rpa,new constitution,sexual,civil,union,access
6,NEW_EMPINX,0.0016407974438974195,0.004278249702042549,0.008748402074250837,0.012676065418059997,0.013919741479830904,0.015582760300386736,0.017893166355187982,0.013430072664914968,0.00503911616631104,0.0053286038680447735,0.006859378600214503,0.00744466382706243,0.008113515958794712,0.007323576688392102,0.007591361616504888,0.008310893662640524,forces,october,property,gender,case,center,women trafficked,september,prominent,day,home,august government,thousand,transitional governments,seats,survey
7,NEW_EMPINX,0.001758071747541155,0.004299322509254287,0.008997565048055432,0.012788732893739939,0.01392744572488527,0.015964387859998812,0.018078003148688675,0.013526770963342075,0.00530457590159785,0.00571869923152843,0.0068607888928440474,0.007453603920624691,0.008189768667126427,0.007463428709945341,0.007623567633649394,0.008565998981508621,tripoli,controlled,work,august,court,fines,persons country,investigation,national service,assistance,president,issues,muslim,ngo,reported,persons disabilities
8,NEW_EMPINX,0.001955492081402209,0.004532858455138971,0.009034285875062926,0.013025626174275955,0.014132782182781453,0.016010437389663738,0.018094980358396393,0.013664202134086978,0.005472274189340049,0.005748326302215581,0.006887024944257211,0.00752057222862911,0.008267327410848626,0.007510586931199127,0.007927983173044639,0.008671620216761378,benghazi,forced,days,permit,results,religion,july,minorities,physical,stated,detainees,fn,daily,established,report,dismissed
9,NEW_EMPINX,0.002151961511198536,0.004659814172879497,0.009345947066175947,0.013396894743096051,0.014177936658935625,0.01606760646640722,0.018125947645429717,0.013664977448253516,0.005581141415199689,0.005876143399866975,0.006999490811215767,0.00753093913960617,0.008328509249041365,0.007759914985551207,0.008031186348194852,0.008798527860583525,groups,mdc,report,government officials,united,member,list,responsible,district,years,drc,age,high court,support,transitional government,prevent
10,NEW_EMPINX,0.0022600080081208026,0.004667588071982025,0.009478879002118974,0.013789212494635507,0.014594707254496127,0.01746209134467202,0.019663392793425483,0.0138266652093098,0.005596866448303625,0.005952942079674575,0.00703220618357188,0.007796046822374221,0.008913921069997294,0.00800208471670069,0.00863088015285295,0.008993516146281038,al,foreign,domestic,tribunal,year end,protect,legal,member,members,detained,facilities,prime,journalists,lurd,committee,radio
11,NEW_EMPINX,0.0022617977766485465,0.004672422973899586,0.009614345442604089,0.013854270058631605,0.014771388242753414,0.017509357208734228,0.020567373488890865,0.01399296053640185,0.005647965047616505,0.005997356756814347,0.0072705345046025945,0.007855029307328284,0.009047200973155079,0.008050919288450722,0.00894489959043475,0.009164279995615105,violence,frequently,indigenous,lgbt,countries,regarding,equal,citizens,arrest,security,foreign,granted,group,outside,age,minimum
12,NEW_EMPINX,0.0025263263968212267,0.004710118774179341,0.009693891249464038,0.014128418827248485,0.014876994741723352,0.018338958967350102,0.02103966303622106,0.014117845927697123,0.005653508738843454,0.006194586902246655,0.007881678986919135,0.008335349237975341,0.009239193002452992,0.008307667960064819,0.009068129479236969,0.009252335906971849,transitional,government did,homes,basarwa,relations,illegal,committee,provides,sites,country,lack,access,man,high,media,councils
13,NEW_EMPINX,0.002608312948374601,0.004906246243390331,0.009798524520917586,0.014380934239664689,0.015289762433491958,0.018515142552613682,0.021770117816807537,0.014249399382550714,0.005982988030011508,0.006459384059590252,0.008246344611461683,0.008651839018585386,0.009465216709359712,0.00838686104240452,0.009349583507124108,0.009589132919170056,armed,osce,women children,pam,ngo,issues,program,parliamentary,party,based,act,allowed,majlis,processing center,newspapers,regulations
14,NEW_EMPINX,0.0028944103296409496,0.004924315102313786,0.010007639577047617,0.014804393978166012,0.015498795100991815,0.01871443619472414,0.021772303450581083,0.01494470454120848,0.006184226006367024,0.006586205085859526,0.008297901787677447,0.00876412198445531,0.009519738990418527,0.00847015090307012,0.010421832588177428,0.009877436455147829,militias,reported,maintained,greek,press,including,sector,trafficking,organizations,activities,approximately,camps,leader,nepal,october,television
15,NEW_EMPINX,0.003638636562566377,0.004983309229704529,0.010206734645296188,0.015141574044727293,0.016243769684709204,0.019662169629585696,0.02315726950824297,0.015260736197169033,0.006185959571472619,0.006600993163198162,0.010349398403344656,0.009525374729595448,0.00952576501775767,0.009212496413170169,0.010565475336064242,0.010350647684698412,balaka,religious,accused,department,high,issue,sexual,public,required,august,moi,pending,high,employment,august,killed
16,NEW_EMPINX,0.003638636562566377,0.005066310259970209,0.01098217954883037,0.015288678624041712,0.016282337854538028,0.020280237308828875,0.023193903441740753,0.015603709602700968,0.006417853686995248,0.006819593136761242,0.010697516095152316,0.009668749713115113,0.009851125880760541,0.009525869803341878,0.010569897805177534,0.010425734766523394,anti balaka,exit,september,convicted,december,rape,problem,asylum,taiwan,qfpsr,reported,opposition,facto,elections,suspended,did
17,NEW_EMPINX,0.003995636171754879,0.005869621488127385,0.01209456892116442,0.017388445796582337,0.01954817212638944,0.020695033479059054,0.02554786878016184,0.017077739080040948,0.0069866803310939755,0.00682878904258372,0.011298063860919895,0.010365524856896999,0.009913742811224674,0.009526385634284951,0.010972043417939798,0.010760525335383823,anti,did,administration,remained,minors,prosecuted,government generally,january,detained,internet,students,suspected,amir,detained,november,arrested
18,NEW_EMPINX,0.004157414976838921,0.0062336166193454525,0.012673717530695586,0.017760837416465374,0.02273226757265353,0.022109400756811316,0.026156637977429474,0.018054828830297177,0.007053650496743013,0.007866389669680774,0.011839665874977642,0.011863363235961412,0.010329906732368251,0.01057131501750577,0.011316430675393261,0.01212597203779467,ex,prisoners,groups,justice,principality,womens,march,state,known,defendants,cases,religious,ngos,july,personnel,thousand
19,NEW_EMPINX,0.00418371263969665,0.00799608038411357,0.013116359149835524,0.020700288289039782,0.026366901909317918,0.02327905940939424,0.02727677761863112,0.018930546751042658,0.007964984834471854,0.007970679235555148,0.0118955148274552,0.013231766503837747,0.011018778122806473,0.012037024427809061,0.013232582289904721,0.01545332935757355,ex seleka,prison,minority,union,stated,problems,information,civil,thousand,general,military,bhutanese,members,february,justice,approximately
